Table S4 Co-expression module assignments,,,,,,,,,,,,,,
gene_name,module,color,kME_pink,kME_blue,kME_grey,kME_yellow,kME_turquoise,kME_brown,kME_red,kME_black,kME_greenyellow,kME_green,kME_purple,kME_magenta
PGR-AS1,turquoise,turquoise,-0.025760976,0.062376497,0.127103641,-0.046456208,0.152936457,-0.085579972,0.004083483,-0.018458467,-0.006417803,0.030789627,0.003323179,0.042898368
PTPN9,turquoise,turquoise,-0.026680323,0.066912612,0.128345545,-0.041664968,0.199818873,-0.129410843,-0.052883837,0.045501841,-0.0092758,0.064668652,-0.011492009,0.01708682
SDCBP2-AS1,blue,blue,-0.024938304,0.075923452,0.063075939,-0.005079814,0.049346276,0.005661282,0.003724458,-0.012017476,0.031134486,-0.004582983,-0.004146424,-0.02289751
MLF1,magenta,magenta,-0.050325278,-0.019063488,0.08620086,-0.001895953,0.072499204,-0.054694756,0.030669993,-0.013673084,-0.060995904,0.037166037,0.104671685,0.1994276
AL137009.1,turquoise,turquoise,-0.029403445,0.145464999,0.142321769,-0.043578744,0.178452012,-0.120460614,0.012471354,-0.017189172,-0.014379046,-0.008350939,0.019193409,0.057169719
FGL2,turquoise,turquoise,-0.052224123,-0.064921253,0.227655118,-0.083793092,0.184330197,-0.099146538,-0.020538594,-0.035738139,-0.131865211,0.339243074,0.27852676,0.148462574
MVB12B,turquoise,turquoise,-0.016416646,0.050168759,0.108794699,-0.039576039,0.159797536,-0.10747753,-0.021915274,0.007489368,0.006594265,0.041144238,0.01023456,0.048759945
AC095032.1,blue,blue,-0.019499333,0.111481604,0.057191553,-0.015136243,0.062180137,-0.031396819,-0.000378126,-0.003202538,0.017625297,0.003202581,-0.01778599,-0.017009976
AP002812.2,red,red,-0.020149155,0.147552662,-0.010103576,0.083997987,-0.027874156,0.04115232,0.120446194,-0.020218333,-0.013527636,-0.099286486,-0.023129454,-0.035215431
PTCH2,red,red,-0.027739819,0.113580262,0.058187478,-0.030439113,0.004984342,0.005571337,0.142627597,-0.001926918,-0.066913095,0.027209939,0.041029615,0.02551482
QKI,red,red,-0.061119681,0.041213855,0.090205525,-0.117587278,0.03440081,0.018065414,0.232085617,-0.066261166,0.013216261,-0.094097228,0.127515571,0.171557014
C20orf194,turquoise,turquoise,-0.020222655,0.06203844,0.193267385,-0.074224327,0.316405141,-0.218589767,-0.105549615,0.028394707,0.02544934,0.112547898,-0.008206727,0.033123112
SNX24,turquoise,turquoise,-0.014540288,0.122645964,0.088273442,0.042117667,0.1338399,-0.085132275,-0.082802541,0.035363163,0.10596232,0.064930536,-0.075162519,-0.043581367
OPHN1,turquoise,turquoise,-0.077488639,0.123708588,0.260790254,-0.179723096,0.418659519,-0.273934793,-0.06685098,-0.074322115,0.062015172,0.034142735,0.014336832,0.10353274
SCFD2,brown,brown,-0.048050464,0.009946061,0.006295192,0.023290485,-0.009078264,0.094317583,0.00025392,-0.024923696,0.02447722,-0.058444223,-0.026472452,-0.082062556
TCF7L1,turquoise,turquoise,-0.047964569,0.067406385,0.178167798,-0.084613612,0.269101916,-0.184504383,-0.027698544,-0.009914913,0.038194098,0.051930315,-0.009458144,0.107386053
ECSCR,blue,blue,-0.009585248,0.213552403,0.053394434,-0.01402427,0.034899522,-0.017973369,0.070288461,-0.008751665,0.020834619,-0.028391038,-0.01739577,-0.017497039
ANGPTL1,green,green,-0.033174462,-0.075139111,0.221126602,-0.119602541,0.198347935,-0.109752213,-0.052640232,0.03223902,-0.162005415,0.491340922,0.264030153,0.130163824
GTF3C3,turquoise,turquoise,-0.017794015,0.029649188,0.104181416,-0.01555762,0.139959233,-0.087919003,-0.056438227,-0.005050086,0.039975288,0.04263118,-0.038937317,0.01283
NAV1,turquoise,turquoise,-0.052333801,0.116197016,0.118634638,0.016542503,0.229362226,-0.139468008,-0.086328563,-0.052037871,0.136527069,-0.013424863,-0.123618197,-0.022031007
L3MBTL1,blue,blue,-0.001848997,0.318290724,0.11774278,-0.014502775,0.161140877,-0.149871581,-0.04278981,0.012795983,0.018339293,0.018827447,-0.058662961,-0.00454119
SH3BP4,brown,brown,-0.034429793,-0.003692346,0.047284966,-0.029786759,-0.044802611,0.098118258,0.031360767,-0.007910126,0.05825569,0.04836907,0.036308354,-0.018207119
ARMC9,blue,blue,0.007598344,0.127241492,0.042837881,0.035978645,0.087829513,-0.084887075,-0.021865132,0.053958328,0.016288799,0.035264881,-0.051569545,-0.01138838
CDK8,brown,brown,-0.066619799,-0.134766283,0.045374524,-0.036462403,0.030390008,0.141424302,-0.010748232,-0.019745217,-0.07704979,0.112742169,0.123496629,0.00299345
TMEM87B,turquoise,turquoise,-0.016362726,0.069202829,0.112356044,0.04097992,0.149982461,-0.112084437,-0.049599653,0.086761828,0.012916753,0.099981618,-0.014996025,0.040944936
BRAF,red,red,-0.044466986,-0.133061506,-0.091466822,-0.006954905,-0.209546886,0.295586865,0.33155522,-0.059085276,-0.079139547,-0.129673032,0.177794125,0.032222053
AC083870.1,turquoise,turquoise,-0.02272933,0.038225282,0.086853961,0.020214437,0.135071758,-0.080234072,-0.061448331,0.012557192,0.03153696,0.051473476,-0.033403862,0.004189741
APLF,turquoise,turquoise,-0.028087838,0.057444484,0.108024257,-0.000681167,0.170922424,-0.090209842,-0.038101917,0.00186222,-0.011343926,0.046684154,-0.003884322,0.002266508
ACACB,turquoise,turquoise,-0.034018039,0.133059765,0.160525447,-0.047360156,0.206628077,-0.147148576,0.012825702,-0.02231539,0.02834021,-0.002547228,-0.007940908,0.074774748
CTBP2,brown,brown,0.025354507,-0.020982298,-0.034891272,-0.045462237,-0.096368719,0.135966707,0.085040922,-0.043639208,0.039159718,-0.101711239,0.008087707,-0.018050562
AC027018.1,turquoise,turquoise,-0.012331309,0.031843952,0.08487797,-0.026413732,0.118575406,-0.077834198,-0.031919291,-0.012317719,0.011336049,0.02399011,0.004711233,0.024563631
TSPAN13,brown,brown,-0.014172235,0.046234143,-0.000754699,0.019186411,-0.042811578,0.083158971,0.062268831,-0.015842221,-0.000620577,-0.030856405,0.021327109,-0.012467645
ZNF423,turquoise,turquoise,-0.023103313,0.056897002,0.093514207,-0.005325954,0.108648525,-0.066062077,0.009565603,-0.013498601,0.06680646,0.002667376,-0.037395895,0.02171461
NMNAT3,turquoise,turquoise,-0.0187402,0.019139163,0.111670626,-0.041021783,0.16649329,-0.099330442,-0.012276237,0.005172733,-0.03517033,0.038959258,0.039027635,0.071800666
GPHN,red,red,-0.076735265,0.033625716,0.068219098,-0.091934604,0.015110222,0.151674443,0.298964594,-0.154422174,-0.175114185,-0.185620429,0.216167025,0.066851163
SCN4B,green,green,-0.00764144,-0.004135432,0.007315704,-0.004144379,0.000184444,0.013103798,-0.001401851,0.005363178,-0.013344225,0.047199893,0.020045937,0.002105438
ICA1L,turquoise,turquoise,-0.023549977,0.045111637,0.108965746,-0.050013351,0.148070623,-0.102948546,-0.021334007,-0.007399681,-0.007419201,0.023941517,-0.003276833,0.028171326
CRTC1,red,red,-0.026200408,0.101593953,0.068892515,-0.045436466,0.029444533,0.029769159,0.213714413,-0.021096776,0.004273326,-0.065627425,0.059667682,0.044080034
LRRC69,turquoise,turquoise,-0.0097036,0.078826509,0.079332113,-0.003272513,0.111674106,-0.068176871,-0.004063572,-0.00530447,0.01587369,0.002288592,-0.020900547,0.015350434
ETS1,brown,brown,-0.046163807,-0.14659453,-0.152995953,-0.041135362,-0.373774747,0.551630345,0.121042573,-0.09183893,0.009564456,-0.05184227,0.161337793,-0.227526331
RHBDL2,brown,brown,-0.035972448,0.014252299,0.02405397,-0.034471484,-0.079212387,0.147468318,0.150333197,-0.031865389,-0.00576175,-0.050757183,0.071245486,-0.02339384
RBL1,turquoise,turquoise,-0.017611857,0.054751678,0.091553906,-0.032734649,0.152785256,-0.102259225,-0.057385454,-0.005121139,0.023944421,0.017925398,-0.038961161,0.00011496
KLHDC10,turquoise,turquoise,-0.007612253,-0.021278744,0.090271523,-0.000452771,0.133067707,-0.10119245,-0.099425984,0.06312052,0.041728064,0.075022206,-0.056706351,-0.0032307
LINC00894,blue,blue,-0.036209919,0.148026088,0.069144822,0.026614835,0.098478075,-0.038843725,0.02134487,-0.002711936,0.018161624,-0.002161659,-0.011476055,-0.011798938
TRIM2,turquoise,turquoise,-0.026218383,0.031354183,0.123630885,0.012935389,0.179967821,-0.085879536,-0.065525087,0.011034235,-0.002929179,0.063650911,-0.01153587,-0.004200262
ITGA7,blue,blue,-0.009315681,0.40118562,0.079658987,-0.005236625,0.069736838,-0.074591202,0.031196337,-0.003199339,0.049135822,-0.031400869,-0.049218542,-0.04380982
SMARCA2,magenta,magenta,-0.062359924,0.064651663,0.110943383,0.003075125,0.128466869,-0.093068772,0.116724973,-0.041635933,-0.003683207,-0.025044401,0.061751675,0.18379313
BOC,turquoise,turquoise,-0.04382549,0.014561188,0.250402365,-0.153961458,0.239737952,-0.141891731,0.042933049,-0.017381959,-0.078030594,0.194049355,0.140274768,0.118844577
RBMS2,turquoise,turquoise,-0.020601906,0.061033149,0.150273655,-0.039019876,0.198189681,-0.141254859,-0.033745654,-0.021995468,0.029950078,0.027639775,-0.012188062,0.042772017
AC104365.1,green,green,-0.013922987,-0.047696062,0.043533499,-0.011212612,0.015029803,0.008838022,-0.011318488,0.013841701,-0.031351539,0.0557684,0.0416314,0.037650931
ANTXR1,turquoise,turquoise,-0.031591073,0.094318371,0.125414977,-0.072509634,0.174980604,-0.112710279,-0.057796647,0.123381749,0.111234554,0.151784387,-0.050645674,0.014225887
NUP107,blue,blue,-0.025006614,0.239961191,0.116584101,-0.042512462,0.125822075,-0.080623844,0.02048312,-0.005123644,0.064251215,-0.034955027,-0.044637363,-0.045782141
TNFRSF10B,brown,brown,-0.076698637,-0.070546996,-0.060999179,-0.008280209,-0.228056162,0.336923294,0.270738856,-0.082343005,-0.038711559,-0.113889027,0.126248027,-0.000311571
AC064875.1,black,black,0.015914959,0.013402052,-0.006231874,0.011149789,0.019069716,-0.030945834,-0.038915663,0.169536038,-0.010291928,0.062296377,-0.027380369,-0.020582629
ZNF487,turquoise,turquoise,-0.01370914,0.115838477,0.076097163,-0.039435472,0.091699355,-0.084325801,0.033601736,0.002064967,-0.015381733,0.003135811,0.019899002,0.054313836
SLC13A3,blue,blue,-0.01757922,0.189458815,0.046293826,0.011210251,0.017233412,0.023349139,0.05605438,-0.003973596,0.003204459,-0.0178024,-0.006152803,-0.041933013
GBP1,brown,brown,-0.030722868,-0.037869105,-0.024991384,0.046167279,-0.139933498,0.202136543,0.162763794,-0.03707431,-0.020587805,-0.071930693,0.052471821,-0.05535644
LINC01006,blue,blue,9.31E-05,0.163291222,0.014501451,0.0992467,0.043808317,-0.042124271,-0.016399998,0.010431959,-0.006883778,0.009758986,-0.040526144,-0.047993064
HSD17B7,blue,blue,-0.008714175,0.440107408,0.017131483,0.075442202,0.029160423,-0.030460176,-0.010611131,0.011918295,0.107247773,-0.053926812,-0.116981681,-0.101130171
DDIT3,magenta,magenta,-0.010895521,-0.005469291,0.125368441,-0.040108029,0.103459144,-0.101595198,0.061480233,0.015108785,0.003051013,0.058340926,0.06966227,0.205100502
MTHFD2L,brown,brown,-0.048994338,0.021233337,-0.061023651,0.031076771,-0.172641244,0.290583566,0.078932746,-0.042225082,0.007854897,-0.081548957,0.001352559,-0.146648954
AP002381.2,blue,blue,-0.021383133,0.108250761,0.052570556,-0.002074704,0.013884469,0.024530813,0.102377116,-0.017213972,-0.010048519,-0.04802059,0.023094699,0.01754006
TIGAR,blue,blue,-0.019973302,0.218460559,0.066741035,-0.022573292,0.049326325,-0.028231077,0.016302465,-0.007013846,0.018482783,-0.020090329,-0.03106119,-0.035688609
TGFB3,red,red,-0.0467621,0.01598898,0.114131535,-0.059626898,0.019499869,0.01449714,0.22060321,-0.008652068,-0.011325122,0.04098595,0.128217668,0.134663893
FBLIM1,blue,blue,0.012881299,0.134446824,0.052109656,-0.010041713,0.032282678,-0.021341417,0.016332051,0.008096953,0.022286471,-0.00441015,-0.022867351,-0.020388885
LYRM4,brown,brown,-0.03127868,0.001389994,0.003485476,0.062641039,-0.038353734,0.108456762,-0.014752213,-0.012313572,0.045528509,-0.005585625,-0.019805117,-0.0629517
ANKAR,turquoise,turquoise,-0.017247131,0.068740216,0.162892093,-0.054904913,0.296469736,-0.210609656,-0.123021151,0.007909107,0.040223893,0.038199914,-0.076368685,-0.003539361
SLC7A1,brown,brown,-0.045954208,-0.089194833,-0.05350395,0.034971955,-0.17418166,0.236585356,0.02639764,-0.00316168,0.081193419,-0.018888,0.008579184,-0.076783864
MTMR2,yellow,yellow,-0.019201166,-0.001247565,-0.003485675,0.10196912,0.001930345,0.040375674,-0.060304242,0.068554315,0.021206685,0.062981156,-0.039906099,-0.043844918
DNAJC3-DT,turquoise,turquoise,-0.010087832,0.049094253,0.06440095,-0.014471412,0.095958193,-0.083714489,0.033346977,-0.01663419,-0.017562715,-0.008623882,-0.000320269,0.080339019
C11orf49,turquoise,turquoise,-0.018960298,0.090849445,0.115035476,-0.03081298,0.162638093,-0.119830521,-0.011179506,0.040901522,0.03253004,0.045457674,-0.012679159,0.043106408
LINC02150,blue,blue,-0.001825009,0.245342258,-0.011613073,0.086446151,0.000369258,-0.005084908,0.02389814,0.006355822,0.01374206,-0.062461018,-0.070948825,-0.056950905
PRDM16,brown,brown,-0.00924163,0.037003278,-0.009927281,-0.003955994,-0.043752423,0.055102905,0.024664165,-0.001890096,0.044257389,-0.034535341,-0.031213361,-0.030333495
TTC13,turquoise,turquoise,-0.011904748,0.021746071,0.090214849,-0.028932056,0.135345655,-0.095094933,-0.06184964,0.018416262,0.016900609,0.065351291,-0.013820257,0.013179731
TOGARAM1,turquoise,turquoise,-7.96E-05,0.016223309,0.097866914,-9.17E-06,0.185209385,-0.127096228,-0.107674795,0.037416789,0.035256871,0.014026438,-0.088537619,-0.022453192
AL109824.1,blue,blue,-0.001804147,0.120163014,0.028141945,0.024315806,0.020621311,-0.002467024,-0.003549013,0.024044116,0.014488003,0.02910838,-0.019202864,-0.0380542
CD82,yellow,yellow,0.024574009,-0.004119638,-0.092606553,0.348415876,-0.063286609,0.025525727,-0.036261693,0.038598088,-0.064054902,0.019310088,-0.030116672,-0.037611212
GRAMD2B,turquoise,turquoise,-0.014597482,0.016928769,0.110531521,-0.038982422,0.177443949,-0.121728282,-0.07918915,0.083162065,0.010332322,0.044562418,-0.055424299,-0.001105181
VPS13A,yellow,yellow,-0.034193526,0.032460633,0.01787304,0.181065523,0.07093159,-0.01917832,-0.06342516,-0.013819941,0.061900526,-0.007494042,-0.060548963,-0.039904521
KIF2A,red,red,-0.061563374,0.038374303,0.087785821,-0.050985191,0.000392023,0.045768896,0.136480292,-0.026676687,0.008796991,0.000487968,0.076503605,0.068293124
CEP126,turquoise,turquoise,-0.01874747,0.082377012,0.198209882,-0.060040266,0.351545694,-0.259480467,-0.134529463,0.081216632,0.031459627,0.080716159,-0.078440683,0.033571103
C2CD6,blue,blue,-0.019392795,0.162955765,0.096941872,-0.032551806,0.144064833,-0.116366318,-0.026457899,-0.004298994,0.017182198,0.020354318,-0.027717116,0.007256428
AC008393.1,blue,blue,-0.007447646,0.355223463,0.052535339,-0.002952109,0.0408011,-0.043810864,0.077070561,-0.005249918,0.028308995,-0.045614061,-0.055679215,-0.000591001
AL606807.1,blue,blue,-0.012931043,0.132641554,0.067684463,-0.01504812,0.08820921,-0.060627113,-0.01949056,-0.000311567,0.00753689,0.00935891,-0.017355219,-0.015181135
ENTPD3-AS1,turquoise,turquoise,-0.017426307,0.116423628,0.079316354,0.007571256,0.12613661,-0.103799695,-0.029115867,0.009976976,0.024287522,0.009354138,-0.038733128,0.01652023
PLCE1,brown,brown,-0.034085676,0.01183914,0.003565711,0.011093948,-0.027701686,0.087111577,0.011110957,0.030096005,0.04915002,0.022281946,-0.005519867,-0.046378605
KIF16B,turquoise,turquoise,-0.03923607,0.078507862,0.141951831,-0.040122713,0.195551542,-0.090338898,-0.03200888,-0.004940107,0.03049733,0.042988579,0.005553153,0.018862804
FBXL4,turquoise,turquoise,-0.009467545,0.024521419,0.166373991,-0.043701892,0.290775655,-0.209339146,-0.148295884,0.021039865,0.04567425,0.070959272,-0.074706123,0.007558851
ELK3,brown,brown,-0.061061026,0.046881153,0.020622748,-0.039911543,-0.084181295,0.189656135,0.111897922,-0.049364004,0.027175778,-0.04171766,0.104168628,-0.076046905
NIM1K,blue,blue,-0.011937861,0.196264143,0.058241948,0.009469668,0.062494886,-0.04631472,0.008979734,0.008936535,0.003290012,0.003575666,-0.018662974,-0.001514831
LRP12,brown,brown,-0.033071567,-0.067303961,-0.014246413,-0.002607727,-0.087705112,0.181290564,-0.040072867,0.047914023,0.052299711,0.182740737,0.056091946,-0.06678123
FBXL17,turquoise,turquoise,-0.068632605,0.103478634,0.112683717,0.010308032,0.185000912,-0.084001566,0.001371608,-0.020733808,0.028700741,0.029984117,-0.003883877,0.040411497
CCNYL1,magenta,magenta,-0.066753341,0.007632,0.08728712,-0.030126534,0.019470076,0.017137649,0.168934038,-0.031714208,-0.032068194,-0.024246059,0.127835454,0.214490501
HIST1H2AC,magenta,magenta,-0.022669591,0.038326408,0.109141368,0.000465824,0.116955156,-0.135524862,0.027717961,0.006230676,-0.031679034,0.022785657,0.024475024,0.218057018
CSNK1G3,turquoise,turquoise,-0.031196265,-0.011299488,0.11134626,-0.010490683,0.144898257,-0.078701182,-0.118092558,0.047088092,0.089494445,0.129297666,-0.053947475,0.021036879
TEX2,brown,brown,-0.024077093,-0.009475429,0.031302955,-0.010084331,-0.007954833,0.063751918,0.001389662,-0.003799082,0.004774134,-0.001021146,0.016556031,-0.033132626
PCGF5,brown,brown,-0.066670305,-0.103772862,-0.060252323,-0.003715996,-0.180578669,0.296595201,0.027238197,-0.031013588,-0.030974617,-0.018677173,0.083892071,-0.141430919
LINC01138,blue,blue,-0.03437227,0.217339969,0.103626572,0.001929939,0.125749064,-0.0649374,0.036919108,-0.007971019,0.034791369,-0.013835308,-0.031481235,-0.022252999
TMEM241,turquoise,turquoise,-0.024226339,0.140237397,0.095011264,0.04978497,0.173217078,-0.118760107,-0.052825209,0.030564585,0.082212077,0.035935698,-0.057974461,0.015047182
PIGN,turquoise,turquoise,-0.014919909,0.077105327,0.126012064,-0.024282232,0.227204757,-0.167037386,-0.075171569,0.026321508,0.013705749,0.042967019,-0.041281442,0.026498673
CHIC2,brown,brown,-0.061893079,-0.062292518,0.003575972,0.025871461,-0.049755465,0.138195871,-0.034637885,-0.00864297,0.075744483,0.068608732,0.032841686,-0.031860226
AC073167.1,turquoise,turquoise,-0.005409732,0.061222372,0.091836407,-0.020831416,0.139353321,-0.094195893,-0.050363592,0.03313657,0.006113316,0.031093081,-0.022518305,0.023772651
CCDC69,blue,blue,-0.005098214,0.062851765,0.038875371,-0.003611898,0.014741274,-0.002440602,0.009116486,-0.008471395,0.054982321,-0.035940544,-0.029582442,-0.003725799
DIPK1A,brown,brown,-0.047665254,-0.019663913,0.035153026,-0.023038882,-0.042304576,0.132442196,0.010534847,-0.032916859,0.11814861,-0.033352771,-0.007988819,-0.068377955
FBXO10,brown,brown,-0.026351933,0.06743341,-0.007556957,0.02641118,-0.065960952,0.145521488,0.04653256,-0.002631205,0.022560176,-0.041346553,-0.01553838,-0.101982699
S1PR3,brown,brown,-0.02773442,-0.0630433,-0.089899912,0.194818891,-0.15424498,0.190324347,0.055160322,-0.004181497,-0.004061299,-0.017412534,0.015762907,-0.056979356
CHST3,turquoise,turquoise,-0.017955828,0.012747187,0.060294974,0.037798216,0.085949992,-0.049409187,-0.025734564,-0.00201963,0.022776114,0.028165882,-0.01031674,0.039256221
HCLS1,blue,blue,0.002100904,0.202929041,0.058826242,0.00451411,0.0801006,-0.06598558,-0.006865433,0.007443686,0.019264909,-0.012659051,-0.048430548,-0.041396
SESTD1,turquoise,turquoise,-0.066050163,0.042001105,0.151756271,-0.113018948,0.200949641,-0.094152472,-0.113023041,-0.026830497,0.179523506,0.025063313,-0.087336288,0.001236632
MT-CO2,pink,pink,0.428560175,0.042474016,-0.22825555,0.133625223,-0.145931444,-0.142577171,-0.154811965,0.085254069,-0.044806544,-0.093847991,-0.321566826,-0.142394664
NSUN3,turquoise,turquoise,-0.00606897,0.121094946,0.104643323,-0.017404877,0.165743795,-0.111787623,-0.061707078,0.023526867,0.050337608,0.033812736,-0.058053679,-0.026418132
FKTN,blue,blue,-0.009934598,0.156635239,0.085020507,0.004895859,0.113592202,-0.063990587,-0.084061501,0.007554853,0.062931384,0.040257604,-0.069390521,-0.071767884
ANKS1A,turquoise,turquoise,-0.039750663,0.123343411,0.15954615,-0.068100502,0.229383246,-0.154559138,0.018872498,-0.001767603,-0.000829599,0.014701996,0.013704612,0.076764273
ITGA3,blue,blue,-0.009238299,0.192549731,0.037926162,0.022780979,0.043129076,-0.037074606,0.0038854,0.001885046,0.000477836,-0.010596373,-0.022809012,-0.01264493
AL034417.3,blue,blue,-0.015278555,0.154388423,0.052967692,0.03604446,0.058807294,-0.060403893,0.038203547,0.002573921,0.000869798,-0.00962335,0.002978421,0.06912927
BST2,yellow,yellow,-0.003001607,0.02499251,-0.04376902,0.196265809,-0.082648846,0.072382918,0.019703704,-0.008698486,-0.011003707,-0.070744058,-0.038922826,-0.051398376
OGN,green,green,0.00142524,-0.058003419,0.067101309,-0.004973763,0.048309224,-0.072788075,-0.154583675,0.147364166,0.059109703,0.384083631,-0.044584511,0.017607122
ZNF75D,turquoise,turquoise,-0.02739024,0.001982729,0.091422492,-0.014818392,0.131832615,-0.076981249,-0.039126413,-0.003572598,0.028334318,0.039459494,-0.010132916,0.025286815
GSTO2,blue,blue,-0.016314328,0.161092425,0.009001891,0.022366353,-0.002896351,0.049652435,0.00985683,0.002542468,0.014232377,0.014896923,-0.018420031,-0.058958655
PPARA,blue,blue,-0.035000589,0.37376996,0.109177181,-0.057581641,0.09472929,-0.048604333,0.165413908,-0.001228186,0.013807577,-0.085052163,-0.027533439,-0.027502714
MSH4,blue,blue,-0.009817431,0.169547161,0.062037252,-0.01218049,0.074865657,-0.046491841,-0.017352423,-0.005478591,0.031669302,-0.005848751,-0.044622989,-0.049218787
PDE8B,blue,blue,-0.008574203,0.120820396,0.035491835,-0.002706372,0.051362562,-0.03970083,-0.020921123,0.024393205,0.025188795,0.040658745,-0.017161806,-0.023567269
DMGDH,turquoise,turquoise,-0.010350955,0.044000009,0.09752287,-0.022939313,0.142120725,-0.107010483,-0.040100307,-0.01483308,-0.000268074,-0.000369445,-0.029254002,0.014765825
LINC01004,blue,blue,-0.040531301,0.419684128,0.123443353,0.010429969,0.197969588,-0.186132646,0.112786887,-0.014656023,-0.019604795,-0.063545454,-0.029592676,0.089296441
AC108519.1,blue,blue,-0.014290329,0.079026144,0.047570701,-0.034236424,0.045937277,-0.008740566,0.061549417,-0.016396784,-0.06233343,-0.04579399,0.028033325,-0.008762985
KIAA0408,yellow,yellow,-0.008241071,0.017730417,-0.000398472,0.146429134,0.008577675,0.001399477,-0.018678652,0.000535331,-0.036084124,-0.007192741,-0.024050902,-0.024216643
AC053527.2,turquoise,turquoise,-0.012495079,0.085596782,0.072497892,0.006022384,0.11715983,-0.080225943,-0.009317485,-0.014378474,-0.001948373,-0.010857781,-0.034079224,-0.004952641
TBCEL,turquoise,turquoise,-0.01415499,0.009841576,0.076997755,-0.013364849,0.117394269,-0.07683958,-0.06955611,-0.003851622,0.017861642,0.02799959,-0.036725995,-0.034122877
ARHGAP12,turquoise,turquoise,-0.032347337,0.059294972,0.220545227,-0.060188576,0.368422984,-0.282496066,-0.17021057,0.026829725,0.13243157,0.084451566,-0.106113093,0.067925642
AC026254.2,blue,blue,-0.01478326,0.411383733,0.106157276,-0.032537039,0.120880015,-0.108265457,0.046643393,-0.001752863,0.019595492,-0.026572108,-0.042945875,-0.000145341
AC124852.1,turquoise,turquoise,-0.000330267,0.030235846,0.087146009,-0.026188477,0.118019714,-0.100268768,-0.009500988,-0.013770834,-0.046028098,0.029379703,0.011848208,0.038938108
TMEM260,yellow,yellow,0.020365789,-0.000703949,-0.105753542,0.433911284,0.017318556,-0.035146664,-0.144089345,0.056524824,-0.041001854,0.019163734,-0.141565526,-0.084916744
RGMA,turquoise,turquoise,-0.035267507,0.098084255,0.269358426,-0.123613287,0.380940207,-0.298147035,-0.053861067,-0.043547595,-0.027141955,0.105538616,0.036748564,0.13202781
ZFP64,turquoise,turquoise,-0.003597905,0.085004097,0.101895829,-0.026983084,0.184681185,-0.149293063,-0.07664934,0.043594423,0.024153837,0.05624947,-0.053014589,-0.012577991
CFLAR,brown,brown,0.049612979,0.007569038,0.006844343,0.00178332,0.01983432,0.066367753,-0.035861513,-0.04027451,0.044371386,0.018014812,-0.024675385,-0.107003823
UBE2D3-AS1,blue,blue,-0.027491212,0.193418493,0.098259109,-0.02211356,0.081090789,-0.047066075,0.068861652,-0.015923657,0.007512087,-0.024678202,0.001278164,0.050706497
ADD3,turquoise,turquoise,-0.056275404,0.033143047,0.241938539,-0.108413324,0.351111801,-0.266541077,-0.173659667,0.028917844,0.156086679,0.193036728,-0.065374243,0.086181071
AC023509.6,blue,blue,-0.017949893,0.344708085,0.08824476,-0.023001089,0.082300223,-0.075289583,0.010784703,-0.003799431,0.019947854,-0.025423433,-0.037875692,-0.049417202
JAM2,green,green,-0.026934527,0.003616781,0.094082918,-0.032667199,0.067471555,-0.016326261,-0.016891169,0.006438337,-0.025478843,0.130738421,0.045138121,0.019004457
FAM227B,blue,blue,-0.007685978,0.156973667,0.099973453,-0.011774588,0.110430305,-0.092225838,-0.023016735,0.006409619,0.027089312,0.008144115,-0.042894706,-0.012482706
ZNF235,turquoise,turquoise,-0.016368428,0.141243344,0.145313305,-0.043703536,0.186958603,-0.125699267,0.00680803,-0.001054927,0.004828696,0.03681887,0.029234323,0.057241364
C9orf153,blue,blue,-0.024773295,0.167299865,0.055574834,0.015203476,0.041189263,0.018674971,0.025881823,0.005834845,0.018766807,0.032031405,0.015809499,-0.019970721
EEF1AKMT1,blue,blue,0.00102116,0.128064366,0.072538015,0.010799475,0.105763871,-0.083028487,-0.069900696,0.03716388,0.047505945,0.018330146,-0.071503805,-0.040394015
IQCH-AS1,blue,blue,-0.028297298,0.199886876,0.091186612,-0.053537722,0.113569471,-0.055611146,0.038317535,-0.020007244,0.022298491,-0.060086644,-0.034247555,-0.019834716
PCNX1,brown,brown,-0.060830725,-0.053842716,-0.024034651,0.063777823,-0.059524547,0.146772305,0.067229473,-0.00455848,-0.038879705,0.038363121,0.083177596,-0.016524995
CEP170,turquoise,turquoise,-0.035990311,0.037327677,0.149841061,-0.061491467,0.201211601,-0.145355197,-0.011029623,0.024115939,0.032746253,0.101832789,0.051689829,0.086995164
ERO1A,brown,brown,-0.05952846,-0.066019054,0.058644665,-0.049778161,-0.052503152,0.128436176,0.110864809,-0.046533549,0.034140076,-0.006357162,0.109091994,0.042198709
UEVLD,blue,blue,-0.007098682,0.227463956,0.087952419,-0.006228963,0.110823853,-0.079696391,-0.067843428,0.02803613,0.07271998,0.004484303,-0.081514318,-0.069391871
GLCE,turquoise,turquoise,-0.017104529,-0.001846738,0.164707313,-0.054989091,0.20806629,-0.134084309,-0.047811057,0.062094316,-0.050191849,0.144812891,0.055688762,0.073719507
SUSD1,purple,purple,-0.041897136,0.054553182,0.147665122,-0.083298668,0.141100806,-0.015089854,0.079887798,-0.047938639,-0.125681365,0.049321584,0.208442831,0.029269331
ZBTB38,yellow,yellow,-0.03360388,-0.009812549,0.028962942,0.105137496,0.028845691,0.016816218,-0.020685425,-0.0104396,0.020316624,0.030586892,0.010709892,-0.035917703
