sample,gene,group,x,y,qv,is_gene,transcript_id,cell_id,sample_order,group_order
1450Veh,Medag,SMAD3_Pos,2286.171875,1311.53125,40,TRUE,281487861924283,boallplp-1,1,2
1450Veh,Medag,SMAD3_Pos,2293.140625,1082.375,30.75,TRUE,281487861878021,dadiamma-1,1,2
1450Veh,Medag,SMAD3_Pos,2295.8125,2137.484375,33,TRUE,281522221422564,kmmljlah-1,1,2
1450Veh,Medag,SMAD3_Pos,2296.390625,3677.609375,31.5,TRUE,281599530767886,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2299.546875,3655.265625,40,TRUE,281599530772109,hkfodmcb-1,1,2
1450Veh,Medag,SMAD3_Pos,2305.71875,3023.4375,40,TRUE,281582351456532,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2307.34375,1464.71875,40,TRUE,281522221665383,hmbldfbn-1,1,2
1450Veh,Medag,SMAD3_Pos,2313.875,1363.96875,40,TRUE,281487861878089,hklalklp-1,1,2
1450Veh,Medag,SMAD3_Pos,2318.484375,1476.046875,40,TRUE,281522221422837,hmafmckk-1,1,2
1450Veh,Medag,SMAD3_Pos,2320.296875,775.09375,33.75,TRUE,281487861924419,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2332.90625,2963.8125,40,TRUE,281582351456935,goflekdk-1,1,2
1450Veh,Medag,SMAD3_Pos,2340.34375,626.234375,40,TRUE,281474976817168,amokhkhc-1,1,2
1450Veh,Medag,SMAD3_Pos,2341.703125,3018.90625,35.25,TRUE,281582351497401,gojjjkbc-1,1,2
1450Veh,Medag,SMAD3_Pos,2343.265625,3019.375,40,TRUE,281582351119525,gojjjkbc-1,1,2
1450Veh,Medag,SMAD3_Pos,2347.765625,3751.6875,33.75,TRUE,281599530787050,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2351.25,3173.375,32.5,TRUE,281582351457182,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2351.640625,3532.59375,40,TRUE,281582351393251,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2354.90625,3183.625,40,TRUE,281582351028864,glhocchd-1,1,2
1450Veh,Medag,SMAD3_Pos,2357.625,697.203125,33.75,TRUE,281474976799028,bbgkdmfp-1,1,2
1450Veh,Medag,SMAD3_Pos,2367.34375,3513.4375,33.25,TRUE,281582351393370,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2369.875,788.03125,40,TRUE,281487861924602,dagjcbio-1,1,2
1450Veh,Medag,SMAD3_Pos,2370.875,787.40625,40,TRUE,281487861916604,dagjcbio-1,1,2
1450Veh,Medag,SMAD3_Pos,2385.40625,773.46875,40,TRUE,281487861924666,bddmhaih-1,1,2
1450Veh,Medag,SMAD3_Pos,2388.421875,773.859375,40,TRUE,281487861938332,bddijndo-1,1,2
1450Veh,Medag,SMAD3_Pos,2391.25,777.546875,33.75,TRUE,281487861924696,bddijndo-1,1,2
1450Veh,Medag,SMAD3_Pos,2391.734375,2463.609375,30.75,TRUE,281556581728181,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2408.484375,797.96875,40,TRUE,281487861878413,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2410.5625,3733,40,TRUE,281599530768076,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2411.765625,3731.46875,40,TRUE,281599530763048,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2412.90625,1760.078125,40,TRUE,281522221666263,klgjalal-1,1,2
1450Veh,Medag,SMAD3_Pos,2415.0625,811.265625,32.5,TRUE,281487861938745,daodkcdp-1,1,2
1450Veh,Medag,SMAD3_Pos,2415.9375,3231.625,40,TRUE,281582351121832,gmepidnh-1,1,2
1450Veh,Medag,SMAD3_Pos,2416.875,1754.984375,40,TRUE,281522221470523,klgjalal-1,1,2
1450Veh,Medag,SMAD3_Pos,2416.921875,3649.015625,37.5,TRUE,281599530768086,hhggfffg-1,1,2
1450Veh,Medag,SMAD3_Pos,2417.828125,2558.40625,32.5,TRUE,281560876789467,dianmpmn-1,1,2
1450Veh,Medag,SMAD3_Pos,2419.625,815.078125,34.25,TRUE,281487861917202,daodkcdp-1,1,2
1450Veh,Medag,SMAD3_Pos,2422.5,1773.390625,40,TRUE,281522221470598,klgdnlpg-1,1,2
1450Veh,Medag,SMAD3_Pos,2425.09375,797.90625,40,TRUE,281487861732507,daonicmb-1,1,2
1450Veh,Medag,SMAD3_Pos,2426.109375,1758.921875,33,TRUE,281522221424072,kljnakhh-1,1,2
1450Veh,Medag,SMAD3_Pos,2431.875,1863.265625,40,TRUE,281522221424148,klnnlhpl-1,1,2
1450Veh,Medag,SMAD3_Pos,2433.5625,3243.921875,30.75,TRUE,281586646139888,gmckkddf-1,1,2
1450Veh,Medag,SMAD3_Pos,2433.71875,2264.34375,31,TRUE,281560876074029,kkmadnck-1,1,2
1450Veh,Medag,SMAD3_Pos,2433.859375,1859.046875,33.25,TRUE,281526516438017,klnnlhpl-1,1,2
1450Veh,Medag,SMAD3_Pos,2439.203125,3689.125,40,TRUE,281603825935596,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2443.90625,3265.59375,40,TRUE,281586645958324,oamhgink-1,1,2
1450Veh,Medag,SMAD3_Pos,2451.296875,3004.28125,40,TRUE,281586645958433,gpfgkanl-1,1,2
1450Veh,Medag,SMAD3_Pos,2454.4375,3266.609375,40,TRUE,281586646143087,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2456.125,3824.375,40,TRUE,281603825936528,hgooecaa-1,1,2
1450Veh,Medag,SMAD3_Pos,2457.609375,3755.25,40,TRUE,281603825936530,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2459,590.109375,40,TRUE,281479271694657,amimklpk-1,1,2
1450Veh,Medag,SMAD3_Pos,2461.25,867.59375,30.75,TRUE,281492156833936,dankfjll-1,1,2
1450Veh,Medag,SMAD3_Pos,2462.328125,2038.859375,40,TRUE,281526516915225,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2462.5,861.28125,29.75,TRUE,281492156632911,dankfjll-1,1,2
1450Veh,Medag,SMAD3_Pos,2463.140625,860.890625,40,TRUE,281492156890402,dankfjll-1,1,2
1450Veh,Medag,SMAD3_Pos,2464.765625,2647.53125,40,TRUE,281560876195582,heeiimca-1,1,2
1450Veh,Medag,SMAD3_Pos,2465.28125,712.578125,40,TRUE,281479271694742,bbmphefc-1,1,2
1450Veh,Medag,SMAD3_Pos,2472.890625,3724.640625,40,TRUE,281603825927190,hihliphb-1,1,2
1450Veh,Medag,SMAD3_Pos,2477.96875,1773.75,40,TRUE,281526516874540,hmnibbfj-1,1,2
1450Veh,Medag,SMAD3_Pos,2480.59375,752.09375,40,TRUE,281492156910933,bdhfnkak-1,1,2
1450Veh,Medag,SMAD3_Pos,2482.265625,529.515625,34.25,TRUE,281479271738395,aljjglkj-1,1,2
1450Veh,Medag,SMAD3_Pos,2483.859375,756.46875,31,TRUE,281492156890714,bdhfnkak-1,1,2
1450Veh,Medag,SMAD3_Pos,2485.390625,760.25,31.5,TRUE,281492156633063,bdhfnkak-1,1,2
1450Veh,Medag,SMAD3_Pos,2493.171875,1254.359375,32.5,TRUE,281492156890905,cfkklafl-1,1,2
1450Veh,Medag,SMAD3_Pos,2493.171875,3285.6875,40,TRUE,281586646098750,gmbmaalb-1,1,2
1450Veh,Medag,SMAD3_Pos,2493.5625,2965.359375,34.25,TRUE,281586646139982,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2494.9375,3285.6875,40,TRUE,281586646130217,gmbmaalb-1,1,2
1450Veh,Medag,SMAD3_Pos,2498.328125,1263.703125,40,TRUE,281492156633209,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2499.15625,3294.015625,40,TRUE,281586645959219,gmapmcpp-1,1,2
1450Veh,Medag,SMAD3_Pos,2516.25,2151.546875,34.25,TRUE,281526516796303,hnnanfig-1,1,2
1450Veh,Medag,SMAD3_Pos,2517.09375,2204.75,32.75,TRUE,281560876746356,hnncidnh-1,1,2
1450Veh,Medag,SMAD3_Pos,2517.84375,2152.65625,35,TRUE,281526516875875,hnnanfig-1,1,2
1450Veh,Medag,SMAD3_Pos,2526.796875,2964.421875,40,TRUE,281586645915105,gndknmdp-1,1,2
1450Veh,Medag,SMAD3_Pos,2533.640625,476.109375,30.25,TRUE,281479271695504,alikaehm-1,1,2
1450Veh,Medag,SMAD3_Pos,2534.140625,3315.5,40,TRUE,281586645865806,gjhebkbe-1,1,2
1450Veh,Medag,SMAD3_Pos,2534.5625,2507.28125,30.75,TRUE,281560876330253,hnojcnni-1,1,2
1450Veh,Medag,SMAD3_Pos,2537.046875,3796,40,TRUE,281603825937348,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2540.234375,916.21875,40,TRUE,281492156891739,daijkbnl-1,1,2
1450Veh,Medag,SMAD3_Pos,2540.40625,3331.390625,33,TRUE,281586645915344,gjhcjflb-1,1,2
1450Veh,Medag,SMAD3_Pos,2544.203125,3933.59375,30.25,TRUE,281603825798017,hichnoec-1,1,2
1450Veh,Medag,SMAD3_Pos,2547.875,3938.375,33.25,TRUE,281603825901267,hichglnj-1,1,2
1450Veh,Medag,SMAD3_Pos,2560.25,1674.890625,31.25,TRUE,281526516439885,hpfogiba-1,1,2
1450Veh,Medag,SMAD3_Pos,2562.015625,945.46875,33,TRUE,281492156892146,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2566.96875,3552.53125,40,TRUE,281586645915762,gjiboail-1,1,2
1450Veh,Medag,SMAD3_Pos,2569.953125,3551.625,33.25,TRUE,281586645915815,gjiboail-1,1,2
1450Veh,Medag,SMAD3_Pos,2573.390625,2676.296875,40,TRUE,281560876198373,deilcafm-1,1,2
1450Veh,Medag,SMAD3_Pos,2574.265625,946.453125,40,TRUE,281492156892375,bcpckbom-1,1,2
1450Veh,Medag,SMAD3_Pos,2575.546875,719.015625,40,TRUE,281479271748833,bcdmbbjb-1,1,2
1450Veh,Medag,SMAD3_Pos,2576.96875,3708.328125,40,TRUE,281603825927571,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2580.8125,2210.28125,40,TRUE,281560876792999,ididjehp-1,1,2
1450Veh,Medag,SMAD3_Pos,2595.75,965.71875,40,TRUE,281492156911257,bcolligl-1,1,2
1450Veh,Medag,SMAD3_Pos,2603.96875,959.125,38.75,TRUE,281492156911293,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2610.703125,3627.859375,40,TRUE,281603825798229,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2610.75,3378.484375,33.25,TRUE,281586646140163,glclgfce-1,1,2
1450Veh,Medag,SMAD3_Pos,2612.75,610.375,40,TRUE,281479271702106,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2616.5,609.046875,33.75,TRUE,281479271748962,ambcikfc-1,1,2
1450Veh,Medag,SMAD3_Pos,2616.875,1390.203125,33.25,TRUE,281492156893443,cgklgjjl-1,1,2
1450Veh,Medag,SMAD3_Pos,2617.21875,966.0625,33,TRUE,281492156893457,bcokiaeb-1,1,2
1450Veh,Medag,SMAD3_Pos,2619.1875,914.0625,40,TRUE,281492156893509,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2619.53125,604.9375,40,TRUE,281479271696143,amaecjel-1,1,2
1450Veh,Medag,SMAD3_Pos,2619.5625,608.609375,33.75,TRUE,281479271748964,ambcikfc-1,1,2
1450Veh,Medag,SMAD3_Pos,2620.03125,608.453125,40,TRUE,281479271738739,ambcikfc-1,1,2
1450Veh,Medag,SMAD3_Pos,2621.171875,924.4375,40,TRUE,281492156634588,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2622.6875,988.453125,33.75,TRUE,281492156893606,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2625.984375,601.609375,40,TRUE,281479271696171,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2631.78125,960.875,40,TRUE,281492156911361,bdahdbdk-1,1,2
1450Veh,Medag,SMAD3_Pos,2633.9375,904.671875,33.25,TRUE,281492156634719,bdanmkok-1,1,2
1450Veh,Medag,SMAD3_Pos,2635.75,3403.765625,40,TRUE,281586645916678,gkkdcdjg-1,1,2
1450Veh,Medag,SMAD3_Pos,2637.40625,3396.15625,40,TRUE,281586645866586,glckhbcl-1,1,2
1450Veh,Medag,SMAD3_Pos,2642.75,645.90625,40,TRUE,281479271751643,amailhbh-1,1,2
1450Veh,Medag,SMAD3_Pos,2646.625,647.3125,40,TRUE,281479271696272,amailhbh-1,1,2
1450Veh,Medag,SMAD3_Pos,2648.71875,3395.09375,40,TRUE,281586645866654,glckhbcl-1,1,2
1450Veh,Medag,SMAD3_Pos,2657.515625,3806.59375,34.5,TRUE,281603825777034,fnhnhmln-1,1,2
1450Veh,Medag,SMAD3_Pos,2660.15625,1972.765625,33.25,TRUE,281526516441956,impaimcm-1,1,2
1450Veh,Medag,SMAD3_Pos,2662.171875,1407.78125,40,TRUE,281492156918007,cfnigddd-1,1,2
1450Veh,Medag,SMAD3_Pos,2664.640625,3801.03125,34,TRUE,281603825901612,fnhnhmln-1,1,2
1450Veh,Medag,SMAD3_Pos,2675.875,3369.3125,33.75,TRUE,281586645961551,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2691.109375,2079.671875,33.75,TRUE,281526516883216,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2697.015625,1048.078125,40,TRUE,281492156635546,bdaieibe-1,1,2
1450Veh,Medag,SMAD3_Pos,2706.609375,3359.453125,40,TRUE,281586646099880,glblijpj-1,1,2
1450Veh,Medag,SMAD3_Pos,2707.203125,1057.359375,34,TRUE,281492156911565,cdlldnkj-1,1,2
1450Veh,Medag,SMAD3_Pos,2707.828125,2033.296875,40,TRUE,281526516883899,jeplmneo-1,1,2
1450Veh,Medag,SMAD3_Pos,2714.703125,3910.453125,40,TRUE,281603825928394,fngnmaoh-1,1,2
1450Veh,Medag,SMAD3_Pos,2716.421875,3360.421875,40,TRUE,281586646099910,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2719.078125,890.59375,34.5,TRUE,281492156895947,bbdonblg-1,1,2
1450Veh,Medag,SMAD3_Pos,2721.3125,3356.234375,40,TRUE,281586645917609,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2722.71875,2363.5625,40,TRUE,281560876202536,idmmllec-1,1,2
1450Veh,Medag,SMAD3_Pos,2725.796875,2539,40,TRUE,281560876829635,idpcipfl-1,1,2
1450Veh,Medag,SMAD3_Pos,2727.15625,2358.84375,33,TRUE,281560876077960,idmmllec-1,1,2
1450Veh,Medag,SMAD3_Pos,2733.609375,899.296875,40,TRUE,281492156911632,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2738.71875,1785.75,40,TRUE,281526516885400,hphckjgg-1,1,2
1450Veh,Medag,SMAD3_Pos,2744.75,813.40625,40,TRUE,281492156896583,bbcplcdb-1,1,2
1450Veh,Medag,SMAD3_Pos,2753.8125,3830.640625,33,TRUE,281603825901926,gencicoc-1,1,2
1450Veh,Medag,SMAD3_Pos,2760.0625,1796.859375,40,TRUE,281526516886383,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2767.28125,1579.171875,40,TRUE,281526516886724,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2770.34375,2622.90625,40,TRUE,281560876078414,nmnpngcd-1,1,2
1450Veh,Medag,SMAD3_Pos,2772.078125,1746.453125,33.5,TRUE,281526516915701,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2777.3125,1739.859375,40,TRUE,281526516915710,jfliplfo-1,1,2
1450Veh,Medag,SMAD3_Pos,2778.234375,1725.71875,39.75,TRUE,281526516915716,jfkhkiff-1,1,2
1450Veh,Medag,SMAD3_Pos,2786.84375,2432.5,40,TRUE,281560876797647,ijejpfoc-1,1,2
1450Veh,Medag,SMAD3_Pos,2789.296875,2724.78125,35,TRUE,281560876078651,hapknhkc-1,1,2
1450Veh,Medag,SMAD3_Pos,2793.59375,2854.875,40,TRUE,281560876797780,haphdkoi-1,1,2
1450Veh,Medag,SMAD3_Pos,2793.625,1118.984375,40,TRUE,281492156897898,cdphgnnj-1,1,2
1450Veh,Medag,SMAD3_Pos,2795.78125,2855.140625,40,TRUE,281560876204504,haphdkoi-1,1,2
1450Veh,Medag,SMAD3_Pos,2797.015625,1533.421875,40,TRUE,281526516888146,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2798.578125,2856.578125,40,TRUE,281560876797877,haphdkoi-1,1,2
1450Veh,Medag,SMAD3_Pos,2799.640625,2910.53125,31,TRUE,281586646132026,gnjdjhgf-1,1,2
1450Veh,Medag,SMAD3_Pos,2799.71875,3352.90625,40,TRUE,281586646100184,gjnnbnap-1,1,2
1450Veh,Medag,SMAD3_Pos,2801.578125,2914.28125,40,TRUE,281586646132031,gnippfmg-1,1,2
1450Veh,Medag,SMAD3_Pos,2808.515625,3352.796875,40,TRUE,281586646132049,gjnnbnap-1,1,2
1450Veh,Medag,SMAD3_Pos,2814.953125,2053.515625,40,TRUE,281526516889077,jeipkkpp-1,1,2
1450Veh,Medag,SMAD3_Pos,2817.4375,2268.65625,40,TRUE,281560876302167,ikpbobkb-1,1,2
1450Veh,Medag,SMAD3_Pos,2818.21875,4046.390625,40,TRUE,281603825929073,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2824.828125,2911.625,40,TRUE,281586646132102,gnhigphn-1,1,2
1450Veh,Medag,SMAD3_Pos,2826.640625,3355.5625,33.75,TRUE,281586645963056,gkalpfcg-1,1,2
1450Veh,Medag,SMAD3_Pos,2829.640625,1136.265625,40,TRUE,281492156637523,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2838.59375,1720.234375,40,TRUE,281526516833575,jebdcbdp-1,1,2
1450Veh,Medag,SMAD3_Pos,2841.5,1141.03125,40,TRUE,281492156911943,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2845.609375,2559.140625,33.75,TRUE,281560876205847,dffkagfk-1,1,2
1450Veh,Medag,SMAD3_Pos,2847.53125,903.5625,40,TRUE,281492156834732,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2855.28125,1958.546875,40,TRUE,281526516938160,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2855.4375,1145.796875,40,TRUE,281492156586561,cfagbjfn-1,1,2
1450Veh,Medag,SMAD3_Pos,2856.375,1909.265625,33.5,TRUE,281526516510997,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2857.28125,1147.078125,40,TRUE,281492156899584,ceopejgm-1,1,2
1450Veh,Medag,SMAD3_Pos,2880.453125,3369.984375,31.5,TRUE,281586646140410,gkjiohii-1,1,2
1450Veh,Medag,SMAD3_Pos,2894.75,993.59375,40,TRUE,281492156638487,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2906.71875,1890.890625,32.5,TRUE,281526516892820,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2908.875,1075.609375,40,TRUE,281492156901050,cfbjidod-1,1,2
1450Veh,Medag,SMAD3_Pos,2913.203125,2403.046875,40,TRUE,281560876340781,iifphdbj-1,1,2
1450Veh,Medag,SMAD3_Pos,2913.75,3912.296875,34.5,TRUE,281603825799736,gddnmgpb-1,1,2
1450Veh,Medag,SMAD3_Pos,2913.875,1528.671875,40,TRUE,281526516447664,jfbpefhi-1,1,2
1450Veh,Medag,SMAD3_Pos,2916.234375,3911,32.5,TRUE,281603825929853,gddnmgpb-1,1,2
1450Veh,Medag,SMAD3_Pos,2916.234375,3912.078125,40,TRUE,281603825929852,gddnmgpb-1,1,2
1450Veh,Medag,SMAD3_Pos,2916.453125,3911.46875,34,TRUE,281603825902755,gddnmgpb-1,1,2
1450Veh,Medag,SMAD3_Pos,2918.859375,1529.578125,37.25,TRUE,281526516915943,jfbpefhi-1,1,2
1450Veh,Medag,SMAD3_Pos,2936.328125,1569.125,28.25,TRUE,281526516448105,jgbhhhgl-1,1,2
1450Veh,Medag,SMAD3_Pos,2959.90625,2588.515625,40,TRUE,281560876208449,dfimbgle-1,1,2
1450Veh,Medag,SMAD3_Pos,2962.046875,2587.984375,40,TRUE,281560876342015,dfimbgle-1,1,2
1450Veh,Medag,SMAD3_Pos,2964.28125,1180.65625,40,TRUE,281492156903057,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2964.65625,980.96875,40,TRUE,281492156639746,anfcnmdh-1,1,2
1450Veh,Medag,SMAD3_Pos,2965.96875,2326.75,40,TRUE,281560876342125,ighhjgoj-1,1,2
1450Veh,Medag,SMAD3_Pos,2966.1875,2240.5625,40,TRUE,281560876801047,iieiljpc-1,1,2
1450Veh,Medag,SMAD3_Pos,2969.75,2496.265625,40,TRUE,281560876801095,iimhnmdp-1,1,2
1450Veh,Medag,SMAD3_Pos,2974.875,1182.203125,40,TRUE,281492156912360,ceidmima-1,1,2
1450Veh,Medag,SMAD3_Pos,2992.25,2058.828125,40,TRUE,281526516798232,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,2993.734375,2850.515625,40,TRUE,281560876714608,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3001.34375,889.890625,28,TRUE,281492156661001,apfjmdlj-1,1,2
1450Veh,Medag,SMAD3_Pos,3007.625,1899.8125,33,TRUE,281526516916070,iolfebmm-1,1,2
1450Veh,Medag,SMAD3_Pos,3011.515625,1186.84375,40,TRUE,281492156640548,ceifgjjp-1,1,2
1450Veh,Medag,SMAD3_Pos,3012.046875,3372.875,40,TRUE,281586646132696,gkcejaof-1,1,2
1450Veh,Medag,SMAD3_Pos,3012.78125,1184.734375,40,TRUE,281492156640567,ceifgjjp-1,1,2
1450Veh,Medag,SMAD3_Pos,3015.109375,3833.515625,33.75,TRUE,281608121083178,gdafnaof-1,1,2
1450Veh,Medag,SMAD3_Pos,3016.0625,3832.296875,33.75,TRUE,281603825948456,gdafnaof-1,1,2
1450Veh,Medag,SMAD3_Pos,3017.40625,2152.640625,40,TRUE,281526516896969,ifmpbofl-1,1,2
1450Veh,Medag,SMAD3_Pos,3018.578125,1147.828125,40,TRUE,281492156858219,cefhnjda-1,1,2
1450Veh,Medag,SMAD3_Pos,3018.796875,1943.609375,40,TRUE,281526516896989,ioialapl-1,1,2
1450Veh,Medag,SMAD3_Pos,3020.234375,1141.546875,31,TRUE,281492156904683,cecifmap-1,1,2
1450Veh,Medag,SMAD3_Pos,3021.328125,2824.015625,40,TRUE,281560876802142,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3021.515625,1148.5,40,TRUE,281492156835248,cefhnjda-1,1,2
1450Veh,Medag,SMAD3_Pos,3023.515625,1155.859375,40,TRUE,281492156904764,cefnaffj-1,1,2
1450Veh,Medag,SMAD3_Pos,3029.109375,889.640625,40,TRUE,281492156640899,aphpgihk-1,1,2
1450Veh,Medag,SMAD3_Pos,3032.015625,1166.109375,33.75,TRUE,281492156923376,cefnaffj-1,1,2
1450Veh,Medag,SMAD3_Pos,3033.546875,1162.390625,40,TRUE,281496451777110,cefnaffj-1,1,2
1450Veh,Medag,SMAD3_Pos,3037.859375,1175.078125,40,TRUE,281496451818407,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3039.359375,1123.859375,40,TRUE,281496451629522,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3041.03125,1867.375,40,TRUE,281530811659104,inceakhf-1,1,2
1450Veh,Medag,SMAD3_Pos,3042.328125,1863.640625,33.25,TRUE,281530811632268,inceakhf-1,1,2
1450Veh,Medag,SMAD3_Pos,3042.875,867.0625,40,TRUE,281496451641954,aplacakm-1,1,2
1450Veh,Medag,SMAD3_Pos,3044.328125,1196.4375,40,TRUE,281496451777245,ckcjglie-1,1,2
1450Veh,Medag,SMAD3_Pos,3046.796875,3944.71875,40,TRUE,281608121083496,gcmnhhdf-1,1,2
1450Veh,Medag,SMAD3_Pos,3052.984375,3450.59375,33.25,TRUE,281590940842839,fbpchoia-1,1,2
1450Veh,Medag,SMAD3_Pos,3053.84375,1195,40,TRUE,281496451553259,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3057.3125,1182.859375,29.5,TRUE,281496451629634,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3068.5,3984.875,40,TRUE,281608121083682,gcgjdjij-1,1,2
1450Veh,Medag,SMAD3_Pos,3071.109375,1205.375,33.75,TRUE,281496451818864,ckdekjii-1,1,2
1450Veh,Medag,SMAD3_Pos,3075.71875,2338.671875,40,TRUE,281565171092706,ifngfjbd-1,1,2
1450Veh,Medag,SMAD3_Pos,3091.3125,3976.703125,40,TRUE,281608120707016,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3095.609375,4010.609375,40,TRUE,281608120832582,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3101.78125,1932.9375,28.75,TRUE,281530811403518,inikcafc-1,1,2
1450Veh,Medag,SMAD3_Pos,3101.96875,1067.890625,40,TRUE,281496451607383,aonmnebn-1,1,2
1450Veh,Medag,SMAD3_Pos,3103.78125,1066,30.75,TRUE,281496451777952,aonmnebn-1,1,2
1450Veh,Medag,SMAD3_Pos,3104.1875,1932.984375,34.5,TRUE,281530811634515,inikcafc-1,1,2
1450Veh,Medag,SMAD3_Pos,3105.3125,2014.234375,40,TRUE,281530811403601,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3105.71875,1066.390625,40,TRUE,281496451777973,aonmnebn-1,1,2
1450Veh,Medag,SMAD3_Pos,3107.78125,3746.984375,34,TRUE,281608121034733,gdpcecii-1,1,2
1450Veh,Medag,SMAD3_Pos,3116.296875,3380.109375,31,TRUE,281590940828682,fdbkfogc-1,1,2
1450Veh,Medag,SMAD3_Pos,3116.84375,3379.671875,40,TRUE,281590940850192,fdbkfogc-1,1,2
1450Veh,Medag,SMAD3_Pos,3120.453125,1204.265625,40,TRUE,281496451828495,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3124.515625,2109.359375,40,TRUE,281530811635373,inikddnf-1,1,2
1450Veh,Medag,SMAD3_Pos,3126.734375,2104.5625,40,TRUE,281530811347853,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3131.40625,2724.9375,33.25,TRUE,281565171067423,dhnehbmg-1,1,2
1450Veh,Medag,SMAD3_Pos,3135.34375,1717,40,TRUE,281530811635729,jhldjnpi-1,1,2
1450Veh,Medag,SMAD3_Pos,3135.625,2724.5625,33.5,TRUE,281565171093735,dhnehbmg-1,1,2
1450Veh,Medag,SMAD3_Pos,3136.28125,1056.578125,33.75,TRUE,281496451642682,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3136.484375,2724.390625,40,TRUE,281565171211031,dhnehbmg-1,1,2
1450Veh,Medag,SMAD3_Pos,3148.375,1014.671875,40,TRUE,281496451607877,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3149.578125,1248.1875,33.75,TRUE,281496451778399,cgpmdjeo-1,1,2
1450Veh,Medag,SMAD3_Pos,3151.46875,1235.5625,33.75,TRUE,281496451778420,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3151.59375,1782.0625,40,TRUE,281530811636186,jblaadkn-1,1,2
1450Veh,Medag,SMAD3_Pos,3161.296875,1047.171875,40,TRUE,281496451778518,cmgnajge-1,1,2
1450Veh,Medag,SMAD3_Pos,3182.875,2064.453125,20.75,TRUE,281530811405146,UNASSIGNED,1,2
