sample,gene,group,x,y,qv,is_gene,transcript_id,cell_id,sample_order,group_order
1450Veh,Medag,SMAD3_Pos,3464.890625,1333.671875,40,TRUE,281496451828836,cifkelij-1,1,2
1450Veh,Medag,SMAD3_Pos,3464.890625,2215.375,40,TRUE,281565171069293,jjchidck-1,1,2
1450Veh,Medag,SMAD3_Pos,3466.515625,1904.84375,40,TRUE,281530811656962,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3467.03125,3892.890625,40,TRUE,281608121088203,fjnaplpg-1,1,2
1450Veh,Medag,SMAD3_Pos,3467.1875,3895.71875,40,TRUE,281608120797415,fjnaplpg-1,1,2
1450Veh,Medag,SMAD3_Pos,3468.203125,3715.765625,40,TRUE,281608121088230,fhpnligo-1,1,2
1450Veh,Medag,SMAD3_Pos,3479.15625,1864.40625,40,TRUE,281530811352554,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3480.8125,1308.8125,20,TRUE,281496451611183,chhpmocl-1,1,2
1450Veh,Medag,SMAD3_Pos,3483.515625,1251.46875,40,TRUE,281496451822043,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3484.1875,1197.859375,40,TRUE,281496451797430,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3484.734375,2134.296875,33.25,TRUE,281530811665269,jljfaald-1,1,2
1450Veh,Medag,SMAD3_Pos,3485.109375,2134.359375,40,TRUE,281530811644369,jljfaald-1,1,2
1450Veh,Medag,SMAD3_Pos,3488.625,2117.46875,40,TRUE,281530811644406,jljcofcp-1,1,2
1450Veh,Medag,SMAD3_Pos,3494.75,1220.140625,40,TRUE,281496451822087,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3500.421875,1378.96875,34.25,TRUE,281496451781096,bjafejpc-1,1,2
1450Veh,Medag,SMAD3_Pos,3504.046875,1403.609375,33.75,TRUE,281496451781131,bipaapfc-1,1,2
1450Veh,Medag,SMAD3_Pos,3504.640625,3793.375,40,TRUE,281608120710154,fifdfcam-1,1,2
1450Veh,Medag,SMAD3_Pos,3504.890625,1146.46875,40,TRUE,281496451611366,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3508.109375,3819.984375,40,TRUE,281608120798045,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3509.3125,1146.6875,33.25,TRUE,281496451611432,ckpggdjg-1,1,2
1450Veh,Medag,SMAD3_Pos,3509.453125,1129.359375,40,TRUE,281496451644743,cldfabca-1,1,2
1450Veh,Medag,SMAD3_Pos,3510.609375,1453.5625,40,TRUE,281496451631284,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3512.71875,1126.203125,32,TRUE,281496451781251,clcgaefa-1,1,2
1450Veh,Medag,SMAD3_Pos,3518.21875,1452.140625,40,TRUE,281496451554672,bikcdofe-1,1,2
1450Veh,Medag,SMAD3_Pos,3518.828125,1445.703125,30.75,TRUE,281496451781340,bikcdofe-1,1,2
1450Veh,Medag,SMAD3_Pos,3525.25,4165.5625,31,TRUE,281608121088841,fkmbclfh-1,1,2
1450Veh,Medag,SMAD3_Pos,3525.8125,3846.78125,40,TRUE,281608121088845,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3527.609375,1473.421875,40,TRUE,281530811644476,bijhobem-1,1,2
1450Veh,Medag,SMAD3_Pos,3537.546875,1456.015625,40,TRUE,281496451781521,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3545.1875,1361.03125,40,TRUE,281496451822491,chnfhlef-1,1,2
1450Veh,Medag,SMAD3_Pos,3547.265625,3890.390625,33.5,TRUE,281608120854803,fioalepp-1,1,2
1450Veh,Medag,SMAD3_Pos,3548.453125,1362.484375,33.25,TRUE,281496451797627,chnfhlef-1,1,2
1450Veh,Medag,SMAD3_Pos,3549.265625,1357.5,20,TRUE,281496451645021,chnfhlef-1,1,2
1450Veh,Medag,SMAD3_Pos,3551.484375,3774.046875,33.75,TRUE,281608121099866,fiedeibc-1,1,2
1450Veh,Medag,SMAD3_Pos,3552.015625,1365.375,40,TRUE,281496451822547,bkbejkmo-1,1,2
1450Veh,Medag,SMAD3_Pos,3554.5625,1361.96875,33.5,TRUE,281496451645062,bkbejkmo-1,1,2
1450Veh,Medag,SMAD3_Pos,3554.8125,1368.34375,40,TRUE,281496451645066,bkbejkmo-1,1,2
1450Veh,Medag,SMAD3_Pos,3557.203125,3872.84375,31.5,TRUE,281608121099879,fjgiakpd-1,1,2
1450Veh,Medag,SMAD3_Pos,3559.09375,3870.5625,33.25,TRUE,281608121089094,fjgiakpd-1,1,2
1450Veh,Medag,SMAD3_Pos,3559.453125,1304.546875,40,TRUE,281496451840755,chpbnjcn-1,1,2
1450Veh,Medag,SMAD3_Pos,3559.453125,3725.4375,34.75,TRUE,281608120710488,fikenllp-1,1,2
1450Veh,Medag,SMAD3_Pos,3560.90625,3821.328125,31,TRUE,281608121089111,fkbpjibc-1,1,2
1450Veh,Medag,SMAD3_Pos,3562.5,3793.9375,40,TRUE,281608121036538,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3564.78125,3906.078125,34,TRUE,281608120798631,fjcpabpf-1,1,2
1450Veh,Medag,SMAD3_Pos,3566.65625,3824.078125,40,TRUE,281608120798657,fkbdogae-1,1,2
1450Veh,Medag,SMAD3_Pos,3568.15625,3826.90625,30.75,TRUE,281608121036564,fkbdogae-1,1,2
1450Veh,Medag,SMAD3_Pos,3570.984375,1472.515625,34.75,TRUE,281530811409362,bhdmfcmf-1,1,2
1450Veh,Medag,SMAD3_Pos,3572.265625,3908.359375,40,TRUE,281608121036579,fjcmjhfm-1,1,2
1450Veh,Medag,SMAD3_Pos,3573.90625,1425.796875,40,TRUE,281496451781799,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3576.234375,1578.40625,33.75,TRUE,281530811657056,bhopkhdk-1,1,2
1450Veh,Medag,SMAD3_Pos,3577.484375,1490.578125,31,TRUE,281530811644584,bheaokgk-1,1,2
1450Veh,Medag,SMAD3_Pos,3578.53125,1515.5625,30.75,TRUE,281530811409391,bidklbbe-1,1,2
1450Veh,Medag,SMAD3_Pos,3579.375,1514.421875,40,TRUE,281530811657060,bidklbbe-1,1,2
1450Veh,Medag,SMAD3_Pos,3579.484375,1575.8125,33.5,TRUE,281530811644594,bhopkhdk-1,1,2
1450Veh,Medag,SMAD3_Pos,3580.140625,1584.0625,31,TRUE,281530811294955,bhopkhdk-1,1,2
1450Veh,Medag,SMAD3_Pos,3581.46875,1545.28125,40,TRUE,281530811352868,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3582.59375,1517.5625,30.5,TRUE,281530811607660,bidklbbe-1,1,2
1450Veh,Medag,SMAD3_Pos,3584.4375,3795.6875,40,TRUE,281608121099933,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3590.390625,1542.875,40,TRUE,281530811657069,bicjamef-1,1,2
1450Veh,Medag,SMAD3_Pos,3595.9375,4225.46875,40,TRUE,281608121089522,fladknmg-1,1,2
1450Veh,Medag,SMAD3_Pos,3596.515625,1575.1875,40,TRUE,281530811352933,bhndfhca-1,1,2
1450Veh,Medag,SMAD3_Pos,3597.59375,1533.03125,40,TRUE,281530811352943,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3597.671875,3694.5,33.25,TRUE,281608120799131,fijkfmaa-1,1,2
1450Veh,Medag,SMAD3_Pos,3598.90625,1560.25,40,TRUE,281530811585941,bhgmaelb-1,1,2
1450Veh,Medag,SMAD3_Pos,3600.90625,1575.328125,40,TRUE,281530811644707,bhoddggf-1,1,2
1450Veh,Medag,SMAD3_Pos,3603.6875,1564.75,40,TRUE,281530811644728,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3604.140625,1094.03125,40,TRUE,281496451612439,clbjnfpm-1,1,2
1450Veh,Medag,SMAD3_Pos,3604.765625,1527.65625,40,TRUE,281530811295028,biepbobc-1,1,2
1450Veh,Medag,SMAD3_Pos,3605.734375,1548.609375,40,TRUE,281530811353023,bhghfjhh-1,1,2
1450Veh,Medag,SMAD3_Pos,3606.703125,1622.96875,23.75,TRUE,281530811657095,bjlapfbd-1,1,2
1450Veh,Medag,SMAD3_Pos,3606.8125,1525.203125,33.75,TRUE,281530811644759,biepbobc-1,1,2
1450Veh,Medag,SMAD3_Pos,3607.515625,1525.765625,39.25,TRUE,281530811409534,biepbobc-1,1,2
1450Veh,Medag,SMAD3_Pos,3608.140625,1621.0625,40,TRUE,281530811409535,bjlapfbd-1,1,2
1450Veh,Medag,SMAD3_Pos,3612.578125,3760.1875,40,TRUE,281608121089803,fdlpjnpo-1,1,2
1450Veh,Medag,SMAD3_Pos,3613.65625,3667.96875,40,TRUE,281608121099996,fhffkbai-1,1,2
1450Veh,Medag,SMAD3_Pos,3614,3757.109375,34.5,TRUE,281612415957276,fdlpjnpo-1,1,2
1450Veh,Medag,SMAD3_Pos,3614.328125,3761.4375,33.25,TRUE,281608121089834,fdlpjnpo-1,1,2
1450Veh,Medag,SMAD3_Pos,3616.296875,1641.9375,40,TRUE,281530811353086,bjlkfdeg-1,1,2
1450Veh,Medag,SMAD3_Pos,3616.84375,3683.9375,40,TRUE,281608120855655,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3618.546875,1608.8125,31.5,TRUE,281530811391872,bjobbhbi-1,1,2
1450Veh,Medag,SMAD3_Pos,3618.703125,1609.375,33.75,TRUE,281530811295062,bjobbhbi-1,1,2
1450Veh,Medag,SMAD3_Pos,3619.03125,1613.703125,40,TRUE,281535106396574,bjobbhbi-1,1,2
1450Veh,Medag,SMAD3_Pos,3619.328125,1296.109375,40,TRUE,281496451823003,chmgojei-1,1,2
1450Veh,Medag,SMAD3_Pos,3619.5,3672.296875,40,TRUE,281608120855689,fheiihhd-1,1,2
1450Veh,Medag,SMAD3_Pos,3620.3125,1568.265625,31,TRUE,281530811644832,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3621.796875,3670.421875,40,TRUE,281608121053849,fheiihhd-1,1,2
1450Veh,Medag,SMAD3_Pos,3622.1875,1615.8125,33.75,TRUE,281535106396590,bjobbhbi-1,1,2
1450Veh,Medag,SMAD3_Pos,3622.40625,1617.65625,40,TRUE,281530811607739,bjobbhbi-1,1,2
1450Veh,Medag,SMAD3_Pos,3622.6875,1552.59375,40,TRUE,281530811644857,bhiaeohm-1,1,2
1450Veh,Medag,SMAD3_Pos,3625.53125,1611.8125,40,TRUE,281530811353152,bjobbhbi-1,1,2
1450Veh,Medag,SMAD3_Pos,3625.5625,1622.25,33.25,TRUE,281530811644877,bjobbhbi-1,1,2
1450Veh,Medag,SMAD3_Pos,3626.34375,1742.765625,33.25,TRUE,281530811644880,kdhbgbih-1,1,2
1450Veh,Medag,SMAD3_Pos,3626.65625,1611.78125,22,TRUE,281530811585978,bjobbhbi-1,1,2
1450Veh,Medag,SMAD3_Pos,3627.25,4225.59375,40,TRUE,281608120855780,felbiojc-1,1,2
1450Veh,Medag,SMAD3_Pos,3629.453125,1612.890625,40,TRUE,281530811657128,bjobbhbi-1,1,2
1450Veh,Medag,SMAD3_Pos,3629.703125,1750.53125,34.5,TRUE,281530811585981,kdhbgbih-1,1,2
1450Veh,Medag,SMAD3_Pos,3635.390625,1622.703125,40,TRUE,281530811644972,bjpajgbc-1,1,2
1450Veh,Medag,SMAD3_Pos,3639.71875,1447.40625,40,TRUE,281500746559975,bjjbneob-1,1,2
1450Veh,Medag,SMAD3_Pos,3640.0625,1733.6875,33.75,TRUE,281535106396705,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3643.265625,1645.390625,40,TRUE,281535106621125,bjllnfdb-1,1,2
1450Veh,Medag,SMAD3_Pos,3643.75,1458,40,TRUE,281500746531220,bjianbnp-1,1,2
1450Veh,Medag,SMAD3_Pos,3644.625,2188.546875,33.5,TRUE,281569466167453,jkondand-1,1,2
1450Veh,Medag,SMAD3_Pos,3648.25,3624.171875,40,TRUE,281595236237612,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3650.375,3640.609375,33.5,TRUE,281612415782883,fhicfleo-1,1,2
1450Veh,Medag,SMAD3_Pos,3650.5625,1746.390625,40,TRUE,281535106339761,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3654.4375,1754.46875,40,TRUE,281535106637926,kdiajbgm-1,1,2
1450Veh,Medag,SMAD3_Pos,3654.515625,3615.828125,40,TRUE,281595236261004,fgpeiaaa-1,1,2
1450Veh,Medag,SMAD3_Pos,3657.078125,3602.328125,40,TRUE,281595236262727,fhknbile-1,1,2
1450Veh,Medag,SMAD3_Pos,3657.25,3978.515625,40,TRUE,281612415727053,ffanpfkb-1,1,2
1450Veh,Medag,SMAD3_Pos,3657.40625,3971.4375,40,TRUE,281612415727056,ffanpfkb-1,1,2
1450Veh,Medag,SMAD3_Pos,3658.109375,3973.65625,40,TRUE,281612415727070,ffanpfkb-1,1,2
1450Veh,Medag,SMAD3_Pos,3659.75,3942.53125,40,TRUE,281612415727128,ffeddpon-1,1,2
1450Veh,Medag,SMAD3_Pos,3662.734375,2510.296875,40,TRUE,281569466432618,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3663.796875,4002.65625,33.25,TRUE,281612415727234,feplnjip-1,1,2
1450Veh,Medag,SMAD3_Pos,3664.546875,2401.421875,40,TRUE,281569465999616,jkbcapco-1,1,2
1450Veh,Medag,SMAD3_Pos,3664.78125,1779.59375,33.25,TRUE,281535106621344,kcjeokjk-1,1,2
1450Veh,Medag,SMAD3_Pos,3664.953125,3774.1875,26,TRUE,281612415783152,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3665.21875,2498.21875,40,TRUE,281569466368916,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3665.375,2446.671875,40,TRUE,281569466432643,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3667.515625,1789.34375,40,TRUE,281535106621389,kckobpea-1,1,2
1450Veh,Medag,SMAD3_Pos,3669.078125,2431.328125,22.5,TRUE,281569466368927,jjpcaapa-1,1,2
1450Veh,Medag,SMAD3_Pos,3669.171875,2443.421875,40,TRUE,281569466469096,jjpcaapa-1,1,2
1450Veh,Medag,SMAD3_Pos,3669.59375,2439.875,40,TRUE,281569466368932,jjpcaapa-1,1,2
1450Veh,Medag,SMAD3_Pos,3669.796875,2344.5625,32.5,TRUE,281569466432701,jknefpme-1,1,2
1450Veh,Medag,SMAD3_Pos,3669.90625,2447.828125,33.25,TRUE,281569466432710,jjpcaapa-1,1,2
1450Veh,Medag,SMAD3_Pos,3669.953125,1789.671875,40,TRUE,281535106621439,kckobpea-1,1,2
1450Veh,Medag,SMAD3_Pos,3670.078125,2100.015625,40,TRUE,281535106396931,jllhbbja-1,1,2
1450Veh,Medag,SMAD3_Pos,3670.53125,2448.5625,20.5,TRUE,281569466469106,jjpcaapa-1,1,2
1450Veh,Medag,SMAD3_Pos,3670.828125,2443.671875,40,TRUE,281569466094908,jjpcaapa-1,1,2
1450Veh,Medag,SMAD3_Pos,3676.90625,1890.921875,40,TRUE,281535106637980,kahhfmdc-1,1,2
1450Veh,Medag,SMAD3_Pos,3678.34375,2295.46875,40,TRUE,281569466094972,jknmkdam-1,1,2
1450Veh,Medag,SMAD3_Pos,3679.421875,2306.5625,40,TRUE,281569466469120,jkojmolh-1,1,2
1450Veh,Medag,SMAD3_Pos,3679.46875,2273.8125,33.25,TRUE,281569466469119,jknpbnei-1,1,2
1450Veh,Medag,SMAD3_Pos,3681.765625,1917.3125,40,TRUE,281535106621587,kakocpnk-1,1,2
1450Veh,Medag,SMAD3_Pos,3682,1917.515625,40,TRUE,281535106340164,kakocpnk-1,1,2
1450Veh,Medag,SMAD3_Pos,3682.828125,1906.953125,40,TRUE,281535106637991,kakdjede-1,1,2
1450Veh,Medag,SMAD3_Pos,3684.1875,2450.1875,23,TRUE,281569466469128,jjoplpom-1,1,2
1450Veh,Medag,SMAD3_Pos,3685.078125,2283.484375,33.75,TRUE,281569466432919,jknpbnei-1,1,2
1450Veh,Medag,SMAD3_Pos,3685.125,2342.765625,35.75,TRUE,281569466432924,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3685.265625,1888.140625,40,TRUE,281535106621637,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3687.375,2301.53125,40,TRUE,281569466432946,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3689.171875,2252.734375,33.25,TRUE,281569466469135,jlbdbknp-1,1,2
1450Veh,Medag,SMAD3_Pos,3692.890625,2386.1875,40,TRUE,281569466095100,jkhdoaih-1,1,2
1450Veh,Medag,SMAD3_Pos,3692.984375,2598.5625,40,TRUE,281569466433024,dgbjjfkh-1,1,2
1450Veh,Medag,SMAD3_Pos,3693.59375,2389.1875,33.25,TRUE,281569466469142,jkhdoaih-1,1,2
1450Veh,Medag,SMAD3_Pos,3694.796875,2385.03125,40,TRUE,281569466167708,jkhdoaih-1,1,2
1450Veh,Medag,SMAD3_Pos,3695.53125,2253.609375,40,TRUE,281569466095117,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3696.21875,3462.609375,40,TRUE,281595235969041,fhidfldd-1,1,2
1450Veh,Medag,SMAD3_Pos,3697.90625,2064.875,40,TRUE,281535106621814,kbnbacop-1,1,2
1450Veh,Medag,SMAD3_Pos,3698.671875,2609.9375,33.75,TRUE,281569466469162,dgbjjfkh-1,1,2
1450Veh,Medag,SMAD3_Pos,3702.21875,2290.546875,40,TRUE,281569466469173,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3702.84375,2285.28125,40,TRUE,281569466369046,jklpdlpl-1,1,2
1450Veh,Medag,SMAD3_Pos,3707.5625,1950.890625,40,TRUE,281535106621972,kbkgghck-1,1,2
1450Veh,Medag,SMAD3_Pos,3707.765625,3726.125,40,TRUE,281612415921517,fddpehji-1,1,2
1450Veh,Medag,SMAD3_Pos,3708.171875,2063.09375,40,TRUE,281535106621976,kbminhgm-1,1,2
1450Veh,Medag,SMAD3_Pos,3710.25,1950.46875,33.75,TRUE,281535106622015,kbkgghck-1,1,2
1450Veh,Medag,SMAD3_Pos,3714.640625,2273.515625,40,TRUE,281569466469231,jkcedpkg-1,1,2
1450Veh,Medag,SMAD3_Pos,3715.28125,4187.203125,34.5,TRUE,281612415973692,fdmebmgd-1,1,2
1450Veh,Medag,SMAD3_Pos,3717.765625,4073.671875,31.75,TRUE,281612415671140,fdnlnbke-1,1,2
1450Veh,Medag,SMAD3_Pos,3718.609375,3451.546875,40,TRUE,281595236183128,fgnhojek-1,1,2
1450Veh,Medag,SMAD3_Pos,3719.203125,1427.953125,40,TRUE,281500746553389,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3720.375,2060.921875,40,TRUE,281535106340854,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3720.75,2374.359375,40,TRUE,281569466433924,jkdjnhan-1,1,2
1450Veh,Medag,SMAD3_Pos,3721.765625,2648.546875,33.25,TRUE,281569466369169,encbpffc-1,1,2
1450Veh,Medag,SMAD3_Pos,3726.03125,2362.75,40,TRUE,281569466434051,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3726.828125,3453.53125,40,TRUE,281595235969249,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3727.078125,2643.703125,40,TRUE,281569466434089,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3727.640625,2363.765625,40,TRUE,281569466369205,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3729.75,1521.171875,33.75,TRUE,281535106638086,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3729.90625,2377.578125,28,TRUE,281569466095764,jkfabchg-1,1,2
1450Veh,Medag,SMAD3_Pos,3734.265625,3849.0625,33.75,TRUE,281612415961209,fgehngnk-1,1,2
1450Veh,Medag,SMAD3_Pos,3734.484375,1511.9375,40,TRUE,281535106397561,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3738.46875,3445.703125,40,TRUE,281595235969322,fgolnmfp-1,1,2
1450Veh,Medag,SMAD3_Pos,3744.171875,3441.4375,40,TRUE,281595236183166,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3746.015625,2639.296875,32.5,TRUE,281569466434655,encebnad-1,1,2
1450Veh,Medag,SMAD3_Pos,3746.28125,2637.09375,22.75,TRUE,281569466469329,encebnad-1,1,2
1450Veh,Medag,SMAD3_Pos,3746.734375,1466.8125,33.75,TRUE,281535106341441,bglojeni-1,1,2
1450Veh,Medag,SMAD3_Pos,3746.859375,2639.0625,33.75,TRUE,281569466096030,encebnad-1,1,2
1450Veh,Medag,SMAD3_Pos,3748.5625,1473.390625,40,TRUE,281535106622730,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3748.671875,3665.78125,40,TRUE,281612415961745,npfeohhh-1,1,2
1450Veh,Medag,SMAD3_Pos,3748.875,3664.703125,40,TRUE,281612415921787,npfeohhh-1,1,2
1450Veh,Medag,SMAD3_Pos,3752.71875,1971.59375,40,TRUE,281535106622850,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3753.8125,2746.859375,40,TRUE,281569466469348,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3758.140625,2694.109375,40,TRUE,281569466435037,dgdjbdbm-1,1,2
1450Veh,Medag,SMAD3_Pos,3761.484375,3433.4375,40,TRUE,281595236183192,fglfccdp-1,1,2
1450Veh,Medag,SMAD3_Pos,3763.046875,3783.984375,40,TRUE,281612415962261,fdkiahoj-1,1,2
1450Veh,Medag,SMAD3_Pos,3767.015625,1736.234375,40,TRUE,281535106342042,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3768.59375,3764.859375,33.75,TRUE,281612415921950,fdenakpn-1,1,2
1450Veh,Medag,SMAD3_Pos,3769.0625,1976.546875,40,TRUE,281535106577623,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3771.359375,2748.546875,40,TRUE,281569466435395,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3776.890625,2102.21875,40,TRUE,281535106375048,jpijopbo-1,1,2
1450Veh,Medag,SMAD3_Pos,3777.546875,2813.265625,34.5,TRUE,281569466469409,dhkonefj-1,1,2
1450Veh,Medag,SMAD3_Pos,3777.78125,2005.9375,40,TRUE,281535106623375,kcabgdhd-1,1,2
1450Veh,Medag,SMAD3_Pos,3778.9375,1971.890625,32.5,TRUE,281535106623399,kceoejan-1,1,2
1450Veh,Medag,SMAD3_Pos,3780.5,1873.140625,40,TRUE,281535106342429,kcnlonaa-1,1,2
1450Veh,Medag,SMAD3_Pos,3781.3125,3891.96875,40,TRUE,281612415784968,fgflaidp-1,1,2
1450Veh,Medag,SMAD3_Pos,3781.484375,1979.125,30.75,TRUE,281535106638275,kbnjplac-1,1,2
1450Veh,Medag,SMAD3_Pos,3781.890625,4156.09375,40,TRUE,281612415730744,fdohbmpn-1,1,2
1450Veh,Medag,SMAD3_Pos,3783,2519.1875,40,TRUE,281569466435726,jjhlpgek-1,1,2
1450Veh,Medag,SMAD3_Pos,3784.59375,1621.578125,40,TRUE,281535106623530,bgfocmaf-1,1,2
1450Veh,Medag,SMAD3_Pos,3784.65625,2104.703125,40,TRUE,281535106623531,jpohaklb-1,1,2
1450Veh,Medag,SMAD3_Pos,3786.203125,1700.859375,40,TRUE,281535106638299,kdldcbha-1,1,2
1450Veh,Medag,SMAD3_Pos,3788.15625,2104.78125,40,TRUE,281535106623612,jpohaklb-1,1,2
1450Veh,Medag,SMAD3_Pos,3792.125,2800.6875,40,TRUE,281569466168448,fanmkgpb-1,1,2
1450Veh,Medag,SMAD3_Pos,3793.203125,2745.515625,31,TRUE,281569466436026,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3793.21875,4148.84375,40,TRUE,281612415731090,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3794.125,2853.828125,40,TRUE,281569466168469,dhicappf-1,1,2
1450Veh,Medag,SMAD3_Pos,3795.53125,2836.828125,40,TRUE,281569466469454,dhelghbf-1,1,2
1450Veh,Medag,SMAD3_Pos,3799,2000.21875,40,TRUE,281535106398427,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3800.1875,2823.234375,40,TRUE,281569466469477,dhepiabg-1,1,2
1450Veh,Medag,SMAD3_Pos,3801.71875,2511.4375,40,TRUE,281569466369521,keinhlng-1,1,2
1450Veh,Medag,SMAD3_Pos,3806.328125,2867.265625,40,TRUE,281569466436548,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3811.53125,1505.703125,40,TRUE,281535106624193,bggcgccp-1,1,2
1450Veh,Medag,SMAD3_Pos,3812.171875,1502.453125,33.25,TRUE,281535106624218,bggcgccp-1,1,2
1450Veh,Medag,SMAD3_Pos,3813.3125,1978.46875,40,TRUE,281535106343481,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3814.296875,2868.21875,30.75,TRUE,281569466469545,dhfecmhm-1,1,2
1450Veh,Medag,SMAD3_Pos,3814.5625,1972.828125,40,TRUE,281535106624294,kbaomnja-1,1,2
1450Veh,Medag,SMAD3_Pos,3818.734375,1968.359375,20,TRUE,281535106638425,kaphokgp-1,1,2
1450Veh,Medag,SMAD3_Pos,3818.734375,2872.640625,33.75,TRUE,281569466000748,dhfecmhm-1,1,2
1450Veh,Medag,SMAD3_Pos,3823.21875,2798.953125,33.75,TRUE,281569466369688,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3823.53125,2800.4375,33.25,TRUE,281569466437366,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3823.71875,2765.609375,40,TRUE,281569466469595,faommmlj-1,1,2
1450Veh,Medag,SMAD3_Pos,3826.609375,2763.5,40,TRUE,281569466437546,faommmlj-1,1,2
1450Veh,Medag,SMAD3_Pos,3827.96875,1978.3125,33.75,TRUE,281535106638460,kbacppep-1,1,2
1450Veh,Medag,SMAD3_Pos,3828.109375,2768.4375,31,TRUE,281569466437627,faommmlj-1,1,2
1450Veh,Medag,SMAD3_Pos,3829.953125,2765.625,40,TRUE,281569466437731,faommmlj-1,1,2
1450Veh,Medag,SMAD3_Pos,3832.09375,2764.734375,34.25,TRUE,281569466437850,faommmlj-1,1,2
1450Veh,Medag,SMAD3_Pos,3833.65625,2766.359375,40,TRUE,281569466000936,faommmlj-1,1,2
1450Veh,Medag,SMAD3_Pos,3834.921875,2787.75,40,TRUE,281569466438020,fbadmdpj-1,1,2
1450Veh,Medag,SMAD3_Pos,3836.328125,2933.4375,36.75,TRUE,281595235970007,djikpffn-1,1,2
1450Veh,Medag,SMAD3_Pos,3837.921875,2929.40625,33.75,TRUE,281595236238045,djikpffn-1,1,2
1450Veh,Medag,SMAD3_Pos,3838.109375,2913.71875,33.5,TRUE,281595235970030,djkghnhi-1,1,2
1450Veh,Medag,SMAD3_Pos,3839.25,2767.875,40,TRUE,281569466001013,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3839.875,2790.234375,40,TRUE,281569466369831,fbadmdpj-1,1,2
1450Veh,Medag,SMAD3_Pos,3840.34375,2930.203125,40,TRUE,281595236238055,djikpffn-1,1,2
1450Veh,Medag,SMAD3_Pos,3841.796875,2931.859375,40,TRUE,281595235970063,djikpffn-1,1,2
1450Veh,Medag,SMAD3_Pos,3841.890625,2877.515625,29.5,TRUE,281569466469696,UNASSIGNED,1,2
1450Veh,Medag,SMAD3_Pos,3843.28125,2934.328125,40,TRUE,281595236238071,djikpffn-1,1,2
